Country Name,Series Name,Year,Value
Turks and Caicos Islands,"Agriculture, forestry, and fishing, value added (% of GDP)",2022,
Turks and Caicos Islands,"Manufacturing, value added (% of GDP)",2022,
Turks and Caicos Islands,"Industry (including construction), value added (% of GDP)",2022,
Tuvalu,"Services, value added (% of GDP)",2022,
Tuvalu,"Agriculture, forestry, and fishing, value added (% of GDP)",2022,
Tuvalu,"Manufacturing, value added (% of GDP)",2022,
Tuvalu,"Industry (including construction), value added (% of GDP)",2022,
Uganda,"Services, value added (% of GDP)",2022,41.65214087
Uganda,"Agriculture, forestry, and fishing, value added (% of GDP)",2022,24.01172205
Uganda,"Manufacturing, value added (% of GDP)",2022,16.37186971
Uganda,"Industry (including construction), value added (% of GDP)",2022,26.76614863
Ukraine,"Services, value added (% of GDP)",2022,61.71722929
Ukraine,"Agriculture, forestry, and fishing, value added (% of GDP)",2022,8.57297627
Ukraine,"Manufacturing, value added (% of GDP)",2022,7.603575719
Ukraine,"Industry (including construction), value added (% of GDP)",2022,18.0108316
United Arab Emirates,"Services, value added (% of GDP)",2022,47.71179691
United Arab Emirates,"Agriculture, forestry, and fishing, value added (% of GDP)",2022,0.823739508
United Arab Emirates,"Manufacturing, value added (% of GDP)",2022,9.725953227
United Arab Emirates,"Industry (including construction), value added (% of GDP)",2022,51.46446358
United Kingdom,"Services, value added (% of GDP)",2022,72.1714171
United Kingdom,"Agriculture, forestry, and fishing, value added (% of GDP)",2022,0.783804825
United Kingdom,"Manufacturing, value added (% of GDP)",2022,8.371412233
United Kingdom,"Industry (including construction), value added (% of GDP)",2022,16.65619173
United States,"Services, value added (% of GDP)",2022,
United States,"Agriculture, forestry, and fishing, value added (% of GDP)",2022,
United States,"Manufacturing, value added (% of GDP)",2022,
United States,"Industry (including construction), value added (% of GDP)",2022,
Uruguay,"Services, value added (% of GDP)",2022,63.93006217
Uruguay,"Agriculture, forestry, and fishing, value added (% of GDP)",2022,6.973064428
Uruguay,"Manufacturing, value added (% of GDP)",2022,10.08376717
Uruguay,"Industry (including construction), value added (% of GDP)",2022,17.30142486
Uzbekistan,"Services, value added (% of GDP)",2022,38.80949202
Uzbekistan,"Agriculture, forestry, and fishing, value added (% of GDP)",2022,23.28854106
Uzbekistan,"Manufacturing, value added (% of GDP)",2022,19.56601136
Uzbekistan,"Industry (including construction), value added (% of GDP)",2022,31.23489445
Vanuatu,"Services, value added (% of GDP)",2022,
Vanuatu,"Agriculture, forestry, and fishing, value added (% of GDP)",2022,
Vanuatu,"Manufacturing, value added (% of GDP)",2022,
Vanuatu,"Industry (including construction), value added (% of GDP)",2022,
"Venezuela, RB","Services, value added (% of GDP)",2022,
"Venezuela, RB","Agriculture, forestry, and fishing, value added (% of GDP)",2022,
"Venezuela, RB","Manufacturing, value added (% of GDP)",2022,
"Venezuela, RB","Industry (including construction), value added (% of GDP)",2022,
Viet Nam,"Services, value added (% of GDP)",2022,41.32235418
Viet Nam,"Agriculture, forestry, and fishing, value added (% of GDP)",2022,11.9555292
Viet Nam,"Manufacturing, value added (% of GDP)",2022,24.57957346
Viet Nam,"Industry (including construction), value added (% of GDP)",2022,38.17537622
Virgin Islands (U.S.),"Services, value added (% of GDP)",2022,
Virgin Islands (U.S.),"Agriculture, forestry, and fishing, value added (% of GDP)",2022,
Virgin Islands (U.S.),"Manufacturing, value added (% of GDP)",2022,
Virgin Islands (U.S.),"Industry (including construction), value added (% of GDP)",2022,
West Bank and Gaza,"Services, value added (% of GDP)",2022,58.33085492
West Bank and Gaza,"Agriculture, forestry, and fishing, value added (% of GDP)",2022,5.745219274
West Bank and Gaza,"Manufacturing, value added (% of GDP)",2022,11.195638
West Bank and Gaza,"Industry (including construction), value added (% of GDP)",2022,17.39271086
"Yemen, Rep.","Services, value added (% of GDP)",2022,
"Yemen, Rep.","Agriculture, forestry, and fishing, value added (% of GDP)",2022,
"Yemen, Rep.","Manufacturing, value added (% of GDP)",2022,
"Yemen, Rep.","Industry (including construction), value added (% of GDP)",2022,
Zambia,"Services, value added (% of GDP)",2022,55.53456779
Zambia,"Agriculture, forestry, and fishing, value added (% of GDP)",2022,3.093948279
Zambia,"Manufacturing, value added (% of GDP)",2022,7.996352899
Zambia,"Industry (including construction), value added (% of GDP)",2022,35.28382102
Zimbabwe,"Services, value added (% of GDP)",2022,40.73846503
Zimbabwe,"Agriculture, forestry, and fishing, value added (% of GDP)",2022,7.191922166
Zimbabwe,"Manufacturing, value added (% of GDP)",2022,21.48686149
Zimbabwe,"Industry (including construction), value added (% of GDP)",2022,40.44438508
,,2022,
,,2022,
,,2022,
Data from database: World Development Indicators,,2022,
Last Updated: 09/19/2024,,2022,
Afghanistan,"Services, value added (% of GDP)",2023,
Afghanistan,"Agriculture, forestry, and fishing, value added (% of GDP)",2023,
Afghanistan,"Manufacturing, value added (% of GDP)",2023,
Afghanistan,"Industry (including construction), value added (% of GDP)",2023,
Albania,"Services, value added (% of GDP)",2023,48.00011129
Albania,"Agriculture, forestry, and fishing, value added (% of GDP)",2023,18.26698386
Albania,"Manufacturing, value added (% of GDP)",2023,5.899857034
Albania,"Industry (including construction), value added (% of GDP)",2023,21.15616434
Algeria,"Services, value added (% of GDP)",2023,45.05765742
Algeria,"Agriculture, forestry, and fishing, value added (% of GDP)",2023,13.15335871
Algeria,"Manufacturing, value added (% of GDP)",2023,7.775141533
Algeria,"Industry (including construction), value added (% of GDP)",2023,37.99855873
American Samoa,"Services, value added (% of GDP)",2023,
American Samoa,"Agriculture, forestry, and fishing, value added (% of GDP)",2023,
American Samoa,"Manufacturing, value added (% of GDP)",2023,
American Samoa,"Industry (including construction), value added (% of GDP)",2023,
Andorra,"Services, value added (% of GDP)",2023,78.58448151
Andorra,"Agriculture, forestry, and fishing, value added (% of GDP)",2023,0.484408992
Andorra,"Manufacturing, value added (% of GDP)",2023,
Andorra,"Industry (including construction), value added (% of GDP)",2023,11.41406817
Angola,"Services, value added (% of GDP)",2023,39.72099892
Angola,"Agriculture, forestry, and fishing, value added (% of GDP)",2023,14.92004015
Angola,"Manufacturing, value added (% of GDP)",2023,8.005340476
Angola,"Industry (including construction), value added (% of GDP)",2023,45.31724987
Antigua and Barbuda,"Services, value added (% of GDP)",2023,67.84671353
Antigua and Barbuda,"Agriculture, forestry, and fishing, value added (% of GDP)",2023,1.914441289
Antigua and Barbuda,"Manufacturing, value added (% of GDP)",2023,2.500305137
Antigua and Barbuda,"Industry (including construction), value added (% of GDP)",2023,19.43515875
Argentina,"Services, value added (% of GDP)",2023,52.78187109
Argentina,"Agriculture, forestry, and fishing, value added (% of GDP)",2023,6.059508763
Argentina,"Manufacturing, value added (% of GDP)",2023,16.29523576
Argentina,"Industry (including construction), value added (% of GDP)",2023,25.06638758
Armenia,"Services, value added (% of GDP)",2023,59.00292047
Armenia,"Agriculture, forestry, and fishing, value added (% of GDP)",2023,8.395589686
Armenia,"Manufacturing, value added (% of GDP)",2023,11.11309065
Armenia,"Industry (including construction), value added (% of GDP)",2023,23.93338934
Aruba,"Services, value added (% of GDP)",2023,
Aruba,"Agriculture, forestry, and fishing, value added (% of GDP)",2023,
Aruba,"Manufacturing, value added (% of GDP)",2023,
Aruba,"Industry (including construction), value added (% of GDP)",2023,
Australia,"Services, value added (% of GDP)",2023,64.22493429
Australia,"Agriculture, forestry, and fishing, value added (% of GDP)",2023,2.383387969
Australia,"Manufacturing, value added (% of GDP)",2023,5.388743212
Australia,"Industry (including construction), value added (% of GDP)",2023,27.36265573
Austria,"Services, value added (% of GDP)",2023,62.29232556
Austria,"Agriculture, forestry, and fishing, value added (% of GDP)",2023,1.340265315
Austria,"Manufacturing, value added (% of GDP)",2023,15.66095118
Austria,"Industry (including construction), value added (% of GDP)",2023,26.26128397
Azerbaijan,"Services, value added (% of GDP)",2023,39.07630147
Azerbaijan,"Agriculture, forestry, and fishing, value added (% of GDP)",2023,5.540890448
Azerbaijan,"Manufacturing, value added (% of GDP)",2023,5.778440801
Azerbaijan,"Industry (including construction), value added (% of GDP)",2023,46.63173598
"Bahamas, The","Services, value added (% of GDP)",2023,80.84039474
"Bahamas, The","Agriculture, forestry, and fishing, value added (% of GDP)",2023,0.448443003
"Bahamas, The","Manufacturing, value added (% of GDP)",2023,1.007776267
"Bahamas, The","Industry (including construction), value added (% of GDP)",2023,8.791017191
Bahrain,"Services, value added (% of GDP)",2023,51.07540252
Bahrain,"Agriculture, forestry, and fishing, value added (% of GDP)",2023,0.268881409
Bahrain,"Manufacturing, value added (% of GDP)",2023,19.83412824
Bahrain,"Industry (including construction), value added (% of GDP)",2023,44.50270482
Bangladesh,"Services, value added (% of GDP)",2023,51.11191294
Bangladesh,"Agriculture, forestry, and fishing, value added (% of GDP)",2023,11.00369002
Bangladesh,"Manufacturing, value added (% of GDP)",2023,22.34201887
Bangladesh,"Industry (including construction), value added (% of GDP)",2023,34.59427216
Barbados,"Services, value added (% of GDP)",2023,72.34859786
Barbados,"Agriculture, forestry, and fishing, value added (% of GDP)",2023,1.39159434
Barbados,"Manufacturing, value added (% of GDP)",2023,
Barbados,"Industry (including construction), value added (% of GDP)",2023,13.10318639
Belarus,"Services, value added (% of GDP)",2023,47.81668512
Belarus,"Agriculture, forestry, and fishing, value added (% of GDP)",2023,7.250383271
Belarus,"Manufacturing, value added (% of GDP)",2023,23.00917676
Belarus,"Industry (including construction), value added (% of GDP)",2023,32.53975122
Belgium,"Services, value added (% of GDP)",2023,70.70729909
Belgium,"Agriculture, forestry, and fishing, value added (% of GDP)",2023,0.773834191
Belgium,"Manufacturing, value added (% of GDP)",2023,11.87558246
Belgium,"Industry (including construction), value added (% of GDP)",2023,18.44217596
Belize,"Services, value added (% of GDP)",2023,62.97424958
Belize,"Agriculture, forestry, and fishing, value added (% of GDP)",2023,9.005028188
Belize,"Manufacturing, value added (% of GDP)",2023,
Belize,"Industry (including construction), value added (% of GDP)",2023,13.16471126
Benin,"Services, value added (% of GDP)",2023,47.72209015
Benin,"Agriculture, forestry, and fishing, value added (% of GDP)",2023,25.40202588
Benin,"Manufacturing, value added (% of GDP)",2023,10.06232409
Benin,"Industry (including construction), value added (% of GDP)",2023,17.30191927
Bermuda,"Services, value added (% of GDP)",2023,
Bermuda,"Agriculture, forestry, and fishing, value added (% of GDP)",2023,
Bermuda,"Manufacturing, value added (% of GDP)",2023,
Bermuda,"Industry (including construction), value added (% of GDP)",2023,
Bhutan,"Services, value added (% of GDP)",2023,
Bhutan,"Agriculture, forestry, and fishing, value added (% of GDP)",2023,
Bhutan,"Manufacturing, value added (% of GDP)",2023,
Bhutan,"Industry (including construction), value added (% of GDP)",2023,
Bolivia,"Services, value added (% of GDP)",2023,51.31304716
Bolivia,"Agriculture, forestry, and fishing, value added (% of GDP)",2023,12.53400619
Bolivia,"Manufacturing, value added (% of GDP)",2023,
Bolivia,"Industry (including construction), value added (% of GDP)",2023,24.78591428
Bosnia and Herzegovina,"Services, value added (% of GDP)",2023,56.35927933
Bosnia and Herzegovina,"Agriculture, forestry, and fishing, value added (% of GDP)",2023,4.344848113
Bosnia and Herzegovina,"Manufacturing, value added (% of GDP)",2023,13.04978916
Bosnia and Herzegovina,"Industry (including construction), value added (% of GDP)",2023,23.28705688
Botswana,"Services, value added (% of GDP)",2023,59.42112868
Botswana,"Agriculture, forestry, and fishing, value added (% of GDP)",2023,1.581287361
Botswana,"Manufacturing, value added (% of GDP)",2023,5.628830502
Botswana,"Industry (including construction), value added (% of GDP)",2023,34.32408288
Brazil,"Services, value added (% of GDP)",2023,58.88018398
Brazil,"Agriculture, forestry, and fishing, value added (% of GDP)",2023,6.241384676
Brazil,"Manufacturing, value added (% of GDP)",2023,13.33187799
Brazil,"Industry (including construction), value added (% of GDP)",2023,22.26318204
British Virgin Islands,"Services, value added (% of GDP)",2023,
British Virgin Islands,"Agriculture, forestry, and fishing, value added (% of GDP)",2023,
British Virgin Islands,"Manufacturing, value added (% of GDP)",2023,
British Virgin Islands,"Industry (including construction), value added (% of GDP)",2023,
Brunei Darussalam,"Services, value added (% of GDP)",2023,38.7533549
Brunei Darussalam,"Agriculture, forestry, and fishing, value added (% of GDP)",2023,1.194945532
Brunei Darussalam,"Manufacturing, value added (% of GDP)",2023,18.61780578
Brunei Darussalam,"Industry (including construction), value added (% of GDP)",2023,61.80076995
Bulgaria,"Services, value added (% of GDP)",2023,59.32978072
Bulgaria,"Agriculture, forestry, and fishing, value added (% of GDP)",2023,3.031946527
Bulgaria,"Manufacturing, value added (% of GDP)",2023,
Bulgaria,"Industry (including construction), value added (% of GDP)",2023,25.3664347
Burkina Faso,"Services, value added (% of GDP)",2023,43.63951751
Burkina Faso,"Agriculture, forestry, and fishing, value added (% of GDP)",2023,16.33445505
Burkina Faso,"Manufacturing, value added (% of GDP)",2023,10.69070484
